timestamp,corr_sol_btc_168h,corr_sol_eth_168h,beta_sol_btc_168h,beta_sol_eth_168h
2022-01-08 22:00:00+00:00,0.826668409358815,0.8272523210342644,1.4354498785496193,1.080928539991663
2022-01-08 23:00:00+00:00,0.8259410397832345,0.8295256017871636,1.4383783864633053,1.0803442897799556
2022-01-09 00:00:00+00:00,0.823158076529427,0.8322717913070874,1.4448968277814915,1.0848904092212777
2022-01-09 01:00:00+00:00,0.8184404527240563,0.829171086789517,1.4438661028361794,1.0852680823432508
2022-01-09 02:00:00+00:00,0.8195139778801016,0.8301234922732745,1.44259755396516,1.0859359526339498
2022-01-09 03:00:00+00:00,0.8205336680392681,0.8312004288981815,1.446039849375447,1.091129739786974
2022-01-09 04:00:00+00:00,0.8213290079947771,0.8314051444899239,1.4526528431404218,1.0937416966565898
2022-01-09 05:00:00+00:00,0.8224033293909127,0.8303390626088628,1.4584966351677562,1.0984448179085984
2022-01-09 06:00:00+00:00,0.8234172025167524,0.8305238188127803,1.459692077077393,1.0973692086500133
2022-01-09 07:00:00+00:00,0.8230378386232451,0.8304381330229794,1.4609642219647025,1.0988544797949868
2022-01-09 08:00:00+00:00,0.8239861067120141,0.8310074935183112,1.4634166239632587,1.0990928492654488
2022-01-09 09:00:00+00:00,0.823845249385049,0.8308642064307933,1.461890002979371,1.0987505801016033
2022-01-09 10:00:00+00:00,0.824292468169996,0.831160507736813,1.4630776629367084,1.0999119265073127
2022-01-09 11:00:00+00:00,0.8247247097751839,0.8316312465871171,1.4621910348099136,1.098990496804563
